specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5
UC606908,1938-04-10,1938,4,10,100,,San Luis Obispo,"in ravine at n edge Paso Robles , n edge Paso Robles (Salinas River Valley)",198,35.65764,-120.64447,1991,"ME, WW",,WGS84,cch2,3449167,Flowering/Fruiting,grassy slope under Quercus agrifolia,http://cch2.org/portal/collections/individual/index.php?occid=3449167,,,,,,,,,
UC24206,1902-03-29,1902,3,29,88,,Butte,Chico,85.1,39.768617,-121.800399,8800,"ME, WW",,WGS84,cch2,3455074,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3455074,,,,,,,,,
UC310947,1925-03-18,1925,3,18,77,,Kern,n Tehachapi; n of Tehachapi,1219,35.165874,-118.443138,5553,DG,Assuming collector is referring to the town. Set error halfway to Monolith,WGS84,cch2,3455270,Flowering/Fruiting,grassy slope,http://cch2.org/portal/collections/individual/index.php?occid=3455270,,,,,,,,,
UC592135,1932-03-21,1932,3,21,81,,Los Angeles,"20 mi n Saugus (Vasquez Rocks, Soledad Canyon); n of Saugus, Soledad Canyon, Vasquez Rocks",755.05,34.484802,-118.322069,730,"ME, WW",,WGS84,cch2,3468970,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3468970,,,,,,,,,
UC146215,1903-05-16,1903,5,16,136,,Napa,"near Calistoga (Napa Valley); Northern Coast Ranges, , near Calistoga",91,38.578797,-122.579705,5195,"ME, WW",,WGS84,cch2,3478426,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3478426,,,,,,,,,
UC606903,1938-03-27,1938,3,27,86,,Napa,"5 mi e Napa (n slope in Howell Mountains, North Coast Ranges); North Coast Ranges, Howell Mountains, e of Napa",457,38.2971,-122.193162,3945,"ME, WW",,WGS84,cch2,3481199,Flowering/Fruiting,among grass and shrubs at edgeof old burn in Quercus agrifolia grove,http://cch2.org/portal/collections/individual/index.php?occid=3481199,,,,,,,,,
UC1005677,1939-05-30,1939,5,30,150,,Humboldt,"about 25 mi due e Eureka (near top Horse Mountain, near ski-hut); near top Horse Mountain, e of Eureka",1100,40.874284,-123.732832,275,"ME, WW",,WGS84,cch2,3488486,Flowering/Fruiting,in wet pasture near ski-hut; with Limnanthes douglasii and Delphinium menziesii,http://cch2.org/portal/collections/individual/index.php?occid=3488486,,,,,,,,,
UC67144,1898-04-23,1898,4,23,113,,Sonoma,Santa Rosa Creek Canyon,235.34,38.480736,-122.572107,4895,"CPA, ME, WW",,WGS84,cch2,3493555,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3493555,,,,,,,,,
UC1501861,1951-03-10,1951,3,10,69,,San Luis Obispo,"Wreden Ranch overlooking San Joaquin Valley, Wreden Ranch (San Joaquin Valley, junction of San Luis Obispo and Kern Counties)",762,35.651792,-120.37765,9006,DG,Identified San Juan - Owned by Wreden - in present-day Shandon. Set error halfway to county line.,WGS84,cch2,3502749,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3502749,,,,,,,,,
UC449911,1917-04-14,1917,4,14,104,,Placer,Lincoln,50.77,38.887289,-121.290261,7194,"CPA, WW",,WGS84,cch2,3540993,Flowering/Fruiting,meadows and fields,http://cch2.org/portal/collections/individual/index.php?occid=3540993,,,,,,,,,
UC972194,1952-03-20,1952,3,20,80,,Sonoma,Western outskirts of Sonoma 5th St. near Bettencourt; western outskirts of Sonoma,21.98,38.288082,-122.468835,1020,"CPA, WW",,WGS84,cch2,3555602,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3555602,,,,,,,,,
UC1103814,1923-06-24,1923,6,24,175,,Humboldt,"Murphy Ridge Bald Mt., Murphy Ridge (Balt Mt.)",1066,40.882354,-123.865613,1807,"CPA, WW",can not find murphy ridge,WGS84,cch2,3562039,Flowering/Fruiting,,http://cch2.org/portal/collections/individual/index.php?occid=3562039,,,,,,,,,
