specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5
CHSC24951,1976-04-14,1976,4,14,105,NA,Mendocino,Ca. 2-12 yds n of Orr Springs Rd and 12.8 mi w of Orr Springs Rd-Business 101 intersection in central Ukiah.,426,39.233889,-123.370278,3218.68,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC43315,1977-04-07,1977,4,7,97,NA,Sutter,"""Under Douglas oaks, about 1/2 mile south-west of the Myers home, Myers Ranch, Sutter Buttes.""",45,39.266389,-121.813056,804.67,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC32094,1973-04-15,1973,4,15,105,NA,Yuba,"""On dry edge of rd cut bank, Darby Rd, Bangor.""",304,39.395833,-121.361944,804.67,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC57471,1987-03-27,1987,3,27,86,NA,Glenn,200 yds west of Co Rd 306 and 13.2 mi south of Elk Creek.,304,39.428056,-122.511111,3218.68,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC55712,1991-04-05,1991,4,5,95,NA,Glenn,"""Ca. 4 km s of Elk Creek, California, and 100 m w of Stony Creek.""",122,39.480278,-122.5,402.335,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC81274,2001-03-31,2001,3,31,90,menziesii,Mendocino,MacKerricher State Park adjacent to campsite 127.,6,39.491111,-123.789722,402.335,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC62467,1991-04-19,1991,4,19,109,menziesii,Butte,"""Ca 10 air mi NE of Oroville, 0.25 mi NW of Oregon Gulch, on gentle E-facing slope in N part of a 'Y' formed by jcn of old RR bed and road from Oregon Gulch to Hollow Spring.""",295,39.546667,-121.387778,201.1675,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC31077,1980-04-01,1980,4,1,92,NA,Butte,"""25 yd n of Craig Access Rd, 2 mi ssw of Lumpkin Rd inside boundary of State Park, ca. 18 mi e of Oroville.""",316,39.550556,-121.380278,804.67,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAS-BOT-BC7219,1897-04-15,1897,4,15,105,NA,Butte,Near Clear Creek,53,39.605797,-121.68332,415.20972,NA,NA,NA,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC116929,2011-04-24,2011,4,24,114,NA,Glenn,Oak woodland 4 miles NW of Elk Creek. Beautiful rolling foothills.,235,39.610556,-121.561667,NA,NA,NA,NA,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC118643,2016-03-24,2016,3,24,84,menziesii,Mendocino,Along U.S. Hwy. 101 ca. 5 miles south of Laytonville.,469,39.614167,-123.458611,NA,NA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC697,1897-04-01,1897,4,1,91,NA,Butte,NA,133.87,39.655,-121.584167,40233.5,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC31306,1980-05-14,1980,5,14,135,NA,Mendocino,1.2 mi n of Laytonville city limits between Rte 101 and County Road 307. Under a large Quercus lobata.,506.94,39.716389,-123.489444,402.335,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC4019,1967-04-12,1967,4,12,102,NA,Butte,Honey Run Road ca. 7 yards after the bridge beside the road.,105.47,39.729167,-121.702778,201.1675,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC76944,1893-04-01,1893,4,1,91,menziesii,Butte,Rancho Chico.,60.58,39.731667,-121.841667,3218.68,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC2522,1958-04-19,1958,4,19,109,NA,Butte,"""Chico Canyon, Chico area.""",365,39.732778,-121.834167,16093.4,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC38460,1983-03-14,1983,3,14,73,menziesii,Butte,"""Upper Bidwell Park, Chico, on the north rim ca. 0.75 mi e of the power lines.""",297,39.783333,-121.757222,402.335,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC77587,1999-04-28,1999,4,28,118,menziesii,Glenn,"""About 23 air miles W of Orland and 3.5 mi W of Newville, 2 mi W of Salt Ck crossing of Newville Rd. On USFS land.""",243,39.793333,-122.591111,402.335,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC698,1904-04-01,1904,4,1,92,NA,Butte,Richardson Springs road.,83,39.830556,-121.810556,3218.68,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1483,1938-04-16,1938,4,16,106,NA,Tehama,on Paskenta-Covelo Road 6 mi w Paskenta; w of Paskenta,319.5,39.84641,-122.62066,2426.88472,NA,NA,NA,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC83371,2002-03-21,2002,3,21,80,menziesii,Tehama,"""Inner North Coast Ranges. Vicinity of Benner Creek, Thomes Creek, and Round Valley Road.""",320,39.8525,-122.618889,3218.68,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC56643,1977-03-31,1977,3,31,90,NA,Tehama,"""Ca 1km east of Newville Road, ca 0.8 km north of junction of Round Valley Road and Newville Road; ca 40 km west-northwest of Corning.""",300,39.853056,-122.573333,804.67,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC88986,2000-02-18,2000,2,18,49,NA,Butte,1.5 mi east on Wookey Road.,112,39.880556,-121.894167,402.335,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CDA11943,1989-04-16,1989,4,16,106,atomaria,Mendocino,"""North Coast Ranges; Mail Ridge, on Bell Springs Rd, to Alderpoint. Approx. 7 m. N of US 101.""",780.02,39.883333,-123.55,NA,NA,NA,NA,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC9270,1971-03-21,1971,3,21,80,NA,Tehama,"""Abundant in plowed field ca. 1.4 mi s of the intersection of Meridian rd. and Lassen rd. on e side of Meridian rd., 5 yds off road.""",85,39.891944,-121.918889,804.67,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC35982,1982-03-18,1982,3,18,77,NA,Tehama,"""Open pasture, just N of the Live Oak school and E of and adjacent to Meridian Rd.""",100,39.899444,-121.916944,402.335,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC116923,2011-03-18,2011,3,18,77,NA,Tehama,"""Corning,Loleta Avenue.""",66,39.91,-122.128611,NA,NA,NA,NA,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC4065,1967-04-20,1967,4,20,110,NA,Tehama,Locally abundant atop creek bank s w side of the intersection of Reeds Creek and Paskenta Rd. s of Red Bluff.,91,40.163056,-122.256389,402.335,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC55499,1991-04-13,1991,4,13,103,NA,Tehama,"""Long Ranch property. Ca. 15 m e Lanes Valley Road, .7 km s A6.""",365,40.401111,-121.9775,402.335,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CDA40359,2005-06-08,2005,6,8,159,atomaria,Humboldt,Northwestern California; 1.7 mi. south of Highway 299 on Titlow Hill Rd.,962.15,40.87725,-123.757889,NA,NA,NA,NA,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC26430,1977-04-09,1977,4,9,99,atomaria,Del Norte,"""W side Hurdygurdy Ck., 3 mi. n Big Flat Guard Stn., 12 mi from junction gravel road and Hwy. 99.""",304,41.728333,-123.892222,402.335,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC24930,1976-03-13,1976,3,13,73,atomaria,Del Norte,"""Ca. 2.5 mi n of Cresent City, ca. 50 ft from end of Sage Rd on top of hill.""",9,41.795833,-124.201944,1609.34,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAS-BOT-BC95004,2006-04-06,2006,4,6,96,NA,Monterey,"""Los Padres N.F., Santa Lucia Range, along Nacimiento-Fergusson Road, 2 mi. W of border with Fort Hunter Liggett""",472,35.981406,-121.235883,1640,WW,unsure of where border with Fork Hunter Ligget is,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CDA40358,1985-03-14,1985,3,14,73,NA,Fresno,"""Elwood at Pine Flat Road, Sanger.""",174.87,36.817974,-119.345817,258,WW,used junction of Elwood Rd and Pine Flat Rd,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CDA40360,2011-03-24,2011,3,24,83,NA,Ventura,Mountains near Santa Paula.,85.48,34.354166,-119.05927,7801,DG,"Collected in 2011, so we can use nearby towns as boundaries. Set error halfway to Fillmore (DG). vague",WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PASA2115,1930-04-15,1930,4,15,105,NA,Kern,Techapi mountains near Caliente,400.02,35.291071,-118.627869,5268,WW,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PGM5923,1956-05-12,1956,5,12,133,NA,Monterey,"""Sierra de Salinas, Hastings Reservation boundary, Melin's pasture on""",969.38,36.359849,-121.605476,5493,WW,Hastings Reservation (~2500 acres=4sqmiles); measured two miles from hastings ranch towards area that looked like pasture on google satellite,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PGM5926,1963-03-18,1963,3,18,77,NA,Monterey,"""Diablo Range, Vineyard Canyon Rd along, Along rd""",421.57,35.860185,-120.583716,13683,DG,"Found named road b/w Parkfield and San Miguel, set error to edges of these towns",WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM17609,1923-04-07,1923,4,7,97,NA,Kern,DevilAs Den west of Bakersfield,264.87,35.7377404,-120.0468061,8880,WW,"UPDATE: Changed to coords of the geographic feature, but leaving error distance the same (DG). Found two coordinates online (35.7377404, -120.0468061 and 35.765556,-119.974722); uncertainty includes both",WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM17632,1923-04-08,1923,4,8,98,NA,Kern,Tehachapi.,1219.54,35.129942,-118.439018,4183,DC,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM318298,1971-05-02,1971,5,2,122,NA,Kern,"""Raljon Ranch, 3.5 miles SW of Glennville,Greenhorn Mt, San Joaquin River.""",1037,35.706898,-118.737311,2392,DC,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM3486,1909-03-20,1909,3,20,79,NA,Los Angeles,Claremont.,452.38,34.126238,-117.713942,5426,DC,very broad,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM3510,1918-04-05,1918,4,5,95,NA,Los Angeles,Pomona.,254.98,34.060978,-117.769445,6306,DC,very broad,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM3534,1916-03-16,1916,3,16,76,NA,Los Angeles,"""Wash near Greek Theater, Claremont,""",362.89,34.097013,-117.709445,406,DC,Sontag Greek Theater,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM3739,1909-04-19,1909,4,19,109,NA,Los Angeles,Claremont.,452.38,34.126238,-117.713942,5426,DC,very broad,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM97226,1925-05-17,1925,5,17,137,NA,San Diego,1 mile east of Warners Ranch,1037,33.242538,-116.647948,681,DC,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM97447,1925-03-20,1925,3,20,79,NA,Kern,18 miles north of Bakersfield.,318.53,35.627796,-119.0167,10433,DC,very limited information,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM273280,1966-03-22,1966,3,22,81,atomaria,Solano,"""5 miles south Rockville, along Rockville Road.""",4.35,38.170973,-122.123564,8554,DC,"Update: Placed marker 5 mi S of Rockville, set error to include Rockville (DG).  Rockville rd runs west to east through Rockville",WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM289746,1928-03-25,1928,3,25,85,atomaria,Mendocino,Cloverdale-Hopland. Middle North Coast. Russian River.,549,38.887586,-123.064153,10377,DC,very broad,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM65260,1902-03-29,1902,3,29,88,atomaria,Sonoma,Bodega Bay,14.7,38.33325,-123.048057,5311,DC,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HSC79847,1971-05-09,1971,5,9,129,integrifolia,Los Angeles,"""10 mi. NE of Azusa, 3 mi. N of Rincon fire station on Hwy. 39 in Angeles National Forest in San Gabriel Mtns.""",610,34.265292,-117.843992,610,DC,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM184665,1932-05-29,1932,5,29,150,integrifolia,Los Angeles,Ridge east of Mount Gleason,1524,34.379062,-118.159504,2303,DC,Vague,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM214383,1932-03-19,1932,3,19,79,integrifolia,Los Angeles,"""Head Mandeville Canyon, Santa Monica Mts.""",457,34.08546,-118.503724,4024,DC,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM3470,1906-05-02,1906,5,2,122,integrifolia,Los Angeles,Claremont.,366,34.126238,-117.713942,5426,DC,very broad,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM3509,1918-04-18,1918,4,18,108,integrifolia,Los Angeles,Carbon Cannyon- Chino,338.73,33.949625,-117.780364,8914,DC,very broad,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM3611,1916-03-10,1916,3,10,70,integrifolia,Los Angeles,East of Greek Theater. Claremont.,364.37,34.096924,-117.707345,633,DC,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM3619,1909-05-15,1909,5,15,135,integrifolia,Los Angeles,Mountains near Claremont.,1210.33,34.214863,-117.718405,8151,DG,Placed Marker due North of Claremont in Mountins. Set error halfway to Falling Springs (DG),WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM49021,1924-05-31,1924,5,31,152,integrifolia,San Bernardino,Burnt Mill Ranger Station,1524,34.235426,-117.188881,1755,DC,"Google suggested ""Caltrans Burnt Mill Maintenance Station is next to Arrowhead Ranger Station""",WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM8272,1920-05-17,1920,5,17,138,integrifolia,Los Angeles,"""Topango [Topanga] Canon, Santa Monica Mtns""",152,34.089922,-118.603534,4782,DC,Vague,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM97180,1925-05-16,1925,5,16,136,integrifolia,San Diego,"""Laguna Mountains, Laguna Camp""",1524,32.890148,-116.44901,662,DC,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PGM1065,1971-05-24,1971,5,24,144,menziesii,Monterey,"""Santa Lucia Mountains, Carmel Valley Carmel Valley Rd, 15 mi E of Esquiline (sp) Rd Carmel Valley Village""",555.71,36.361806,-121.552704,5397,DC,15miles measured along road; area of uncertainty encompasses 15 aerial miles,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PGM1097,1973-04-18,1973,4,18,108,menziesii,Monterey,"""Santa Lucia Mountains, Oasis Rd W of San Lucas, 1 mi from junction with San Lucas Rd""",127.38,36.107751,-121.047864,422,DC,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PGM3838,1990-04-16,1990,4,16,106,menziesii,Monterey,"""Northern Monterey County, Garin Rd 2 mi fr Los Lomas jct, 2 mi from Las Lomas jctn""",16.9,36.884011,-121.730164,2157,DC,los lomas jtn is not found and Garin rd is less than 2miles long,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM125920,1920-03-26,1920,3,26,86,menziesii,Monterey,Pine Canyon road near Kings City.,158.07,36.156686,-121.168825,5452,DC,Area of uncertainty incorporates entire length of Pine Canyon rd,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM181492,1923-04-21,1923,4,21,111,menziesii,Butte,Canyon of Chico Creek,414.35,39.865397,-121.71493100000001,8929,DC,Very broad,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM196283,1928-03-23,1928,3,23,83,menziesii,San Joaquin,Near Peters.,30,37.980757,-121.047996,3005,DC,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM216812,1933-03-18,1933,3,18,77,menziesii,Sonoma,Field northeast of Santa Rosa.,239.76,38.488905,-122.697259,4169,DC,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM216813,1934-03-12,1934,3,12,71,menziesii,Calaveras,Between MurphyAs and Calaveras Big Trees.,1029.36,38.203895,-120.375539,9345,DC,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM225897,1929-03-16,1929,3,16,75,menziesii,Fresno,In Big Sandy Valley or near on the Tollhouse Road.,457,36.990852,-119.430329,8979,DC,Large uncertainty but incorporates Big Sandy Valley and Tollhouse rd (rd connects near town in two locations),WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM226856,1914-05-04,1914,5,4,124,menziesii,Santa Clara,Junction of Los Troncos and San Francisquito Creeks.,47.4,37.413787,-122.192403,572,DC,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM289745,1930-05-01,1930,5,1,121,menziesii,San Mateo,Stanford University. San Lorenzo Mt. Range.,91,37.428502,-122.170746,1688,CPA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM289749,1932-03-06,1932,3,6,66,menziesii,Madera,8 mi. E Madera; Mt. Range: Sierra Nevada; Watershed: Fresno River.,244,37.02413,-119.933904,7664,CPA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM318982,1965-03-26,1965,3,26,85,menziesii,Santa Barbara,"""California State Highway 154 at high voltage power line; southeast from San Marcos Pass, Pacific Drainage Area, Santa Ynez Mountains.""",305,34.483263,-119.781818,4592,CPA,Very broad; google streetview confirms that there are many power lines along the way; error radius covers entire section of 154 SE of San Marcos Pass,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM320432,1972-03-28,1972,3,28,88,menziesii,Napa,"""North shore of Lake Berryessa, about 5 miles above Monticello Dam. South Coast Range, Lake Berryessa drainage area.""",274,38.544747,-122.160482,2876,CPA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM346565,1971-04-08,1971,4,8,98,menziesii,Lake,"""Intersection of Edgewood Drive, Westlake Drive, and Soda Bay Road, Mayacmas Mts, Clear Lake.""",427,39.004237,-122.762016,360,CPA,At intersection of Soda Lake Rd and Westlake Dr; Edgewood Dr does not cross either of them,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM65271,1902-03-09,1902,3,9,68,menziesii,Santa Clara,Foothills near Stanford University.,140.2,37.404062,-122.180243,2559,CPA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM65284,1903-05-02,1903,5,2,122,menziesii,San Francisco,Presidio,79.75,37.797656,-122.465372,2070,CPA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM65315,1906-04-15,1906,4,15,105,menziesii,San Francisco,Near Lake Merced.,5.25,37.719608,-122.492317,1495,CPA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM65318,1898-04-08,1898,4,8,98,menziesii,Sonoma,Healdsburg.,49.25,38.619855,-122.858861,3335,CPA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM88220,1925-03-23,1925,3,23,82,menziesii,Madera,Sandy soil near Fairmead in Madera Road.,77.06,37.076334,-120.192949,3000,DG,Placed Marker at center of Fairmead and set error halfway to Berenda,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POM88642,1925-03-26,1925,3,26,85,menziesii,Monterey,Western base of Big Pinnacles.,666.78,36.489982,-121.200137,2252,CPA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA75878,1925-05-12,1925,5,12,132,integrifolia,San Diego,Potrero Grade,686,32.59699,-116.65411,4827,NA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA421497,1938-05-29,1938,5,29,149,integrifolia,San Diego,Laguna Mt.,1503.53,32.8433,-116.4806,12070.05,NA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA421498,1925-06-08,1925,6,8,159,integrifolia,San Diego,Laguna Lake region.,1656.74,32.87988,-116.45768,806,NA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA421367,1929-03-30,1929,3,30,89,NA,San Diego,Cuyamaca Valley.,1407.68,32.99264,-116.56513,2415,NA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA421370,1947-04-14,1947,4,14,104,menziesii,San Diego,San Felipe.,1067,33.1992,-116.5986,1609.34,NA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA75880,1930-05-11,1930,5,11,131,integrifolia,San Diego,Henshaw Dam.,854,33.2417,-116.7631,402.335,NA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA12318,1934-04-15,1934,4,15,105,integrifolia,San Diego,4 miles from Bonsall on road to Moosa Canyon.,122,33.26802,-117.17116,1610,NA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA69060,1938-04-27,1938,4,27,117,integrifolia,San Diego,"""Cedar Creek Bridge, Alt 1050m. San Diego County.""",1050,33.27763,-116.85549,402.335,NA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA668058,1957-06-08,1957,6,8,159,NA,San Diego,"""Near crestline Camp, Palomar Mt., Agua Tibia Mountains.""",1646,33.31277,-116.86427,162,NA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA69363,1951-06-05,1951,6,5,156,integrifolia,San Diego,Doan Valley.,1372,33.33853,-116.8983,1609,NA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA43793,1949-06-01,1949,6,1,152,integrifolia,San Diego,"""Doane Valley, Palomar Mt.""",1425.36,33.34176,-116.90197,1367.939,NA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA305715,1973-05-04,1973,5,4,124,NA,Los Angeles,Middle of Middle Ranch Canyon; Santa Catalina Island.,244,33.361789,-118.416738,819,NA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA75875,1929-05-04,1929,5,4,124,NA,San Diego,Trail from Oak Grove to Palomar Mountain.,1296,33.37724,-116.81395,4827,NA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA587321,1995-06-13,1995,6,13,164,integrifolia,San Diego,"""NW Palomar Mountains; Agua Tibia Mountains; Cleveland National Forest, Agua Tibia Wilderness Area, W slope of Agua Tibia Mountains, SSW of Crosley Saddle., N branch of upper Agua Tibia Creek, at confluences of two large drainages from the E. North of the wilderness boundary. T9S R1W NE/4 NW/4 Sec.15.""",1049,33.3966,-116.973,241.401,NA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA763963,2010-05-14,2010,5,14,134,NA,San Diego,"""Dameron Valley: East side of Hwy 79, 0.6 miles south of Riverside/San Diego county line, +/- 3.0 miles NW of Oak Grove.""",754,33.416944,-116.827222,NA,NA,NA,NA,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA421368,1945-03-25,1945,3,25,84,menziesii,San Diego,Cottonwood Creek near Aguanga,610,33.42605,-116.8679,1610,NA,NA,WGS84,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA613142,1997-03-06,1997,3,6,65,integrifolia,Riverside,"""NW Palomar Mountains, Agua Tibia Mountains: Pechanga Indian Reservation. Area between a newly established firebreak on the south end of the Reservation, west of Magee Truck Trail and upper Pala Creek.""",396,33.4384,-117.0758,1000,NA,NA,NAD83,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA421337,1973-04-01,1973,4,1,91,NA,Riverside,"""Jct. Vail Lake Marina and Hwy. 71/79, about 3 miles west of Aguanga.""",426,33.459167,-116.907222,NA,NA,NA,NA,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA523544,1990-04-02,1990,4,2,92,menziesii,Riverside,"""Vail Lake area, lower slopes of Agua Tibia Mtn, along Hwy 79, E of USFWS Dripping Springs Guard Station.""",488,33.464167,-116.956944,NA,NA,NA,NA,cch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
