specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5,open_flr_present,frt_present,plant_PI
SD00010619,4/24/2010,2010,4,24,114,integrifolia,San Diego,Rancho San Diego; US Fish & Wildlife Refuge; N side of San Miguel Mountain; W of Millar Ranch Road; 0.37 miles SSW of junction with Highway 94 (Campo Road),125,32.72604,-116.94038,,,,WGS84,cch2,500325,FFL,"Granitic, near sandy bike path",http://cch2.org/portal/collections/individual/index.php?occid=500325,"DG, SA","top left, many of these were clippings",1,Total,2,0,1,0,0,,,1.666666667
SD00010619,4/24/2010,2010,4,24,114,integrifolia,San Diego,Rancho San Diego; US Fish & Wildlife Refuge; N side of San Miguel Mountain; W of Millar Ranch Road; 0.37 miles SSW of junction with Highway 94 (Campo Road),125,32.72604,-116.94038,,,,WGS84,cch2,500325,FFL,"Granitic, near sandy bike path",http://cch2.org/portal/collections/individual/index.php?occid=500325,"DG, SA","top right, extends until it twits with another plant",2,Total,5,3,4,7,7,,,3.307692308
SD00010619,4/24/2010,2010,4,24,114,integrifolia,San Diego,Rancho San Diego; US Fish & Wildlife Refuge; N side of San Miguel Mountain; W of Millar Ranch Road; 0.37 miles SSW of junction with Highway 94 (Campo Road),125,32.72604,-116.94038,,,,WGS84,cch2,500325,FFL,"Granitic, near sandy bike path",http://cch2.org/portal/collections/individual/index.php?occid=500325,"DG, SA","bottom left that has a long, curved root",3,Total,1,2,1,4,4,,,3.666666667
SD00010619,4/24/2010,2010,4,24,114,integrifolia,San Diego,Rancho San Diego; US Fish & Wildlife Refuge; N side of San Miguel Mountain; W of Millar Ranch Road; 0.37 miles SSW of junction with Highway 94 (Campo Road),125,32.72604,-116.94038,,,,WGS84,cch2,500325,FFL,"Granitic, near sandy bike path",http://cch2.org/portal/collections/individual/index.php?occid=500325,"DG, SA",bottom right that has a straight root,4,Total,3,2,2,0,1,,,2.25
SD00010610,3/21/1938,1938,3,21,80,integrifolia,San Diego,near Cañon Road Pt. Loma,41.5,32.72802,-117.23979,1126,,,WGS84,cch2,500065,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500065,DG,EXCLUDE! Blurry & messy,NA,,,,,,,,,#DIV/0!
SD00010625,5/6/2010,2010,5,6,126,integrifolia,San Diego,"Cleveland National Forest, Buckman Springs area; along Pacific Crest Trail, E of Interstate 8, about 1 mi NNW of junction with Kitchen Creek Road",975,32.7324,-116.4779,,,,WGS84,cch2,500267,FL,Decomposed granite sand & granitic boulders.,http://cch2.org/portal/collections/individual/index.php?occid=500267,"DG, SA",,1,Total,11,11,2,0,0,,,1.625
SD00010562,1884-01-23,1884,1,23,23,integrifolia,San Diego,San Diego,81.31,32.73409,-117.12945,9654,,,WGS84,cch2,500038,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500038,"DG, SA",very small plants. top left,1,Total,0,1,0,0,0,,,2
SD00010562,1884-01-23,1884,1,23,23,integrifolia,San Diego,San Diego,81.31,32.73409,-117.12945,9654,,,WGS84,cch2,500038,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500038,"DG, SA",top right,2,Total,0,0,1,0,0,,,3
SD00010562,1884-01-23,1884,1,23,23,integrifolia,San Diego,San Diego,81.31,32.73409,-117.12945,9654,,,WGS84,cch2,500038,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500038,"DG, SA",bottom left. No visible structures,3,Total,0,0,0,0,0,,,#DIV/0!
SD00010562,1884-01-23,1884,1,23,23,integrifolia,San Diego,San Diego,81.31,32.73409,-117.12945,9654,,,WGS84,cch2,500038,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500038,"DG, SA",bottom right,4,Total,1,0,0,0,0,,,1
SD00010653,3/25/2007,2007,3,25,84,integrifolia,San Diego,"Cleveland National Forest: Pine Creek Wilderness; north of Barrett Lake, southeast of Alpine; north of the Horsethief Canyon Trailhead on Lyons Valley Road, along a trail in the bottom of Horsethief Canyon; note that this area was partially burned in 2006",635,32.75472,-116.66222,,,,WGS84,cch2,500208,FFL,granitic substrates,http://cch2.org/portal/collections/individual/index.php?occid=500208,"DG,SA",Only scored top left,1,Total,4,2,2,2,0,,,2.2
SD00010549,4/16/1982,1982,4,16,106,integrifolia,San Diego,"Pine Valley, Corte Madera Ranch",1200,32.76409,-116.57253,1609,,,WGS84,cch2,500146,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500146,"DG, SA",image was blurry; top left,1,Total,4,6,4,5,1,,,2.65
SD00010549,4/16/1982,1982,4,16,106,integrifolia,San Diego,"Pine Valley, Corte Madera Ranch",1200,32.76409,-116.57253,1609,,,WGS84,cch2,500146,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500146,"DG, SA",top right,2,Total,4,4,2,2,0,,,2.166666667
SD00010549,4/16/1982,1982,4,16,106,integrifolia,San Diego,"Pine Valley, Corte Madera Ranch",1200,32.76409,-116.57253,1609,,,WGS84,cch2,500146,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500146,"DG, SA",center,3,Total,8,7,2,3,0,,,2
SD00010549,4/16/1982,1982,4,16,106,integrifolia,San Diego,"Pine Valley, Corte Madera Ranch",1200,32.76409,-116.57253,1609,,,WGS84,cch2,500146,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500146,"DG, SA",bottom left,4,Total,4,3,3,2,1,,,2.461538462
SD00010525,5/5/1994,1994,5,5,125,integrifolia,San Diego,"Corte Madera Ranch, west of Pine Valley. West of reservoir, along road edge in Long Valley, approx 1½ mi south of Bear Valley Rd.",1185,32.76818,-116.54245,,,,WGS84,cch2,500332,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500332,"DG,SA",,1,Total,11,11,2,0,0,,,1.625
SD00010511,2/1/2005,2005,2,1,32,integrifolia,San Diego,"Sycuan Peak Ecological Reserve (California Dept. of Fish & Game): southeast of Dehesa, southwest of Loveland Reservoir; on the lower north side of Sycuan Peak, just southwest of a wet spring area along Sloan Canyon Road",265,32.76889,-116.81278,,,,WGS84,cch2,500196,FL,granitic substrates,http://cch2.org/portal/collections/individual/index.php?occid=500196,"DG, SA",top left,1,Total,4,1,0,0,0,,,1.2
SD00010511,2/1/2005,2005,2,1,32,integrifolia,San Diego,"Sycuan Peak Ecological Reserve (California Dept. of Fish & Game): southeast of Dehesa, southwest of Loveland Reservoir; on the lower north side of Sycuan Peak, just southwest of a wet spring area along Sloan Canyon Road",265,32.76889,-116.81278,,,,WGS84,cch2,500196,FL,granitic substrates,http://cch2.org/portal/collections/individual/index.php?occid=500196,"DG, SA",top right,2,Total,2,1,0,0,0,,,1.333333333
SD00010511,2/1/2005,2005,2,1,32,integrifolia,San Diego,"Sycuan Peak Ecological Reserve (California Dept. of Fish & Game): southeast of Dehesa, southwest of Loveland Reservoir; on the lower north side of Sycuan Peak, just southwest of a wet spring area along Sloan Canyon Road",265,32.76889,-116.81278,,,,WGS84,cch2,500196,FL,granitic substrates,http://cch2.org/portal/collections/individual/index.php?occid=500196,"DG,SA",large plant in middle,3,Total,6,6,2,1,0,,,1.866666667
SD00010557,4/10/1938,1938,4,10,100,integrifolia,San Diego,Whispering Oaks near Sloane Ranch on Sweetwater River,295.17,32.77089,-116.7978,1609,,,WGS84,cch2,500066,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500066,"DG,SA",EXCLUDE; too blurry,NA,,,,,,,,,#DIV/0!
SD00010530,4/20/1979,1979,4,20,110,integrifolia,San Diego,About 5 m east of stream in oak woodland in south end of Fred Canyon,1340,32.77323,-116.43462,402,,,WGS84,cch2,500147,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500147,"DG, SA",,1,Total,6,7,4,2,0,,,2.105263158
SD00010530,4/20/1979,1979,4,20,110,integrifolia,San Diego,About 5 m east of stream in oak woodland in south end of Fred Canyon,1340,32.77323,-116.43462,402,,,WGS84,cch2,500147,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500147,"DG, SA",top right,2,Total,1,3,1,1,0,,,2.333333333
SD00010530,4/20/1979,1979,4,20,110,integrifolia,San Diego,About 5 m east of stream in oak woodland in south end of Fred Canyon,1340,32.77323,-116.43462,402,,,WGS84,cch2,500147,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500147,"DG,SA",,3,Total,0,2,2,1,0,,,2.8
SD00010530,4/20/1979,1979,4,20,110,integrifolia,San Diego,About 5 m east of stream in oak woodland in south end of Fred Canyon,1340,32.77323,-116.43462,402,,,WGS84,cch2,500147,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500147,"DG,SA",,4,Total,2,4,1,1,0,,,2.125
SD00010566,5/26/1970,1970,5,26,146,integrifolia,San Diego,Pot-Hole Creek below Corte Madera Lake. Pine Valley,970,32.78736,-116.58513,1609,,,WGS84,cch2,500124,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500124,"DG,SA",Right one is a clipping; Plant 1 is top left,1,Total,0,1,3,0,4,,,3.875
SD00010566,5/26/1970,1970,5,26,146,integrifolia,San Diego,Pot-Hole Creek below Corte Madera Lake. Pine Valley,970,32.78736,-116.58513,1609,,,WGS84,cch2,500124,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500124,"DG,SA",Bottom left,2,Total,0,2,3,5,6,,,3.9375
SD00010597,4/21/2006,2006,4,21,111,integrifolia,San Diego,"Loveland Reservoir (land owned by the Sweetwater River Valley Authority): S of Alpine, S of Japatul Valley Road and E of its junction with Dehesa Rd.; extreme NE end of lake, S-side of valley on N-facing slope and along the south shore of the lake",415,32.79139,-116.75167,,,,WGS84,cch2,500201,FFL,mostly granitic substrates with some reddish clays,http://cch2.org/portal/collections/individual/index.php?occid=500201,SA,,1,Total,12,18,6,6,1,,,2.209302326
SD00010548,3/25/2004,2004,3,25,85,integrifolia,San Diego,"4 miles south of pine valley, bear valley rd. 1 mile east of corte madera rd.",1236,32.79583,-116.55,,,,WGS84,cch2,500190,FL,granite,http://cch2.org/portal/collections/individual/index.php?occid=500190,SA,EXCLUDE; blurry,NA,,,,,,,,,#DIV/0!
SD00010524,5/2/1994,1994,5,2,122,integrifolia,San Diego,"Meadow north of small reservoir, south-east of Corte Madera Valley. North-west of Pine Valley",1151,32.80635,-116.54912,,,,WGS84,cch2,500331,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500331,SA,,1,Total,9,10,5,11,9,,,3.022727273
SD00010607,4/23/1936,1936,4,23,114,integrifolia,San Diego,burn in Habison Canyon,243.86,32.81302,-116.83831,2414,,,WGS84,cch2,500057,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500057,SA,One of these is a clipping,1,Total,17,33,17,28,16,,,2.936936937
SD00010654,3/10/2005,2005,3,10,69,integrifolia,San Diego,"4 mi SE of Alpine. Lucky Light Ranch (inholding in Cleveland National Forest) off of Bell Bluff Truck Trail, ~1 mi E of Bell Bluff, south of Sweetwater River",894,32.814,-116.672,,,,WGS84,cch2,500197,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500197,SA,Leftmost,1,Total,2,2,0,0,0,,,1.5
SD00010654,3/10/2005,2005,3,10,69,integrifolia,San Diego,"4 mi SE of Alpine. Lucky Light Ranch (inholding in Cleveland National Forest) off of Bell Bluff Truck Trail, ~1 mi E of Bell Bluff, south of Sweetwater River",894,32.814,-116.672,,,,WGS84,cch2,500197,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500197,SA,middle,2,Total,0,1,0,0,0,,,2
SD00010654,3/10/2005,2005,3,10,69,integrifolia,San Diego,"4 mi SE of Alpine. Lucky Light Ranch (inholding in Cleveland National Forest) off of Bell Bluff Truck Trail, ~1 mi E of Bell Bluff, south of Sweetwater River",894,32.814,-116.672,,,,WGS84,cch2,500197,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500197,SA,right,3,Total,1,2,0,1,0,,,2.25
SD00010591,3/30/2009,2009,3,30,89,integrifolia,San Diego,"Mission Trails Regional Park, .5 mi. southwest of trailhead at Big Rock Park on Mesa Road in Santee, about 1.0 mi W of Hwy 52.",162,32.8237,-117.0219,,,,WGS84,cch2,500285,FL,Red soil with occasional granitic outcrops,http://cch2.org/portal/collections/individual/index.php?occid=500285,SA,,1,Total,9,10,14,7,5,,,2.755555556
SD00010647,5/2/2006,2006,5,2,122,integrifolia,San Diego,"Descanso. Just N of I-8, ca. 1 1/3 mi E of its intersection with SR-79.",1098,32.8242,-116.6039,,,,WGS84,cch2,500215,FL,"decomposed granite, rock outcropings meadows",http://cch2.org/portal/collections/individual/index.php?occid=500215,SA,top,1,Total,8,21,13,6,0,,,2.354166667
SD00010647,5/2/2006,2006,5,2,122,integrifolia,San Diego,"Descanso. Just N of I-8, ca. 1 1/3 mi E of its intersection with SR-79.",1098,32.8242,-116.6039,,,,WGS84,cch2,500215,FL,"decomposed granite, rock outcropings meadows",http://cch2.org/portal/collections/individual/index.php?occid=500215,SA,bottom right,2,Total,4,7,11,0,0,,,2.318181818
SD00010602,1895-03-08,1895,3,8,67,integrifolia,San Diego,La Jolla,128.16,32.8332,-117.25881,3218,,,WGS84,cch2,500025,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500025,SA,hard to separate them; top left,1,Total,1,1,0,0,0,,,1.5
SD00010602,1895-03-08,1895,3,8,67,integrifolia,San Diego,La Jolla,128.16,32.8332,-117.25881,3218,,,WGS84,cch2,500025,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500025,SA,,2,Total,0,4,0,2,0,,,2.666666667
SD00010602,1895-03-08,1895,3,8,67,integrifolia,San Diego,La Jolla,128.16,32.8332,-117.25881,3218,,,WGS84,cch2,500025,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500025,SA,,3,Total,0,4,1,0,0,,,2.2
SD00010602,1895-03-08,1895,3,8,67,integrifolia,San Diego,La Jolla,128.16,32.8332,-117.25881,3218,,,WGS84,cch2,500025,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500025,SA,,4,Total,1,1,0,0,0,,,1.5
SD00010602,1895-03-08,1895,3,8,67,integrifolia,San Diego,La Jolla,128.16,32.8332,-117.25881,3218,,,WGS84,cch2,500025,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500025,SA,bottom plant,5,Total,5,5,1,0,0,,,1.636363636
SD00010616,2/27/1935,1935,2,27,58,integrifolia,San Diego,North slope of Soledad Mt.,144.67,32.8442,-117.2525,644,,,WGS84,cch2,500045,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500045,SA,"Top row, second from the right",1,Total,0,2,1,1,1,,,3.2
SD00010616,2/27/1935,1935,2,27,58,integrifolia,San Diego,North slope of Soledad Mt.,144.67,32.8442,-117.2525,644,,,WGS84,cch2,500045,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500045,SA,top far right,2,Total,0,1,0,1,1,,,3.666666667
SD00010616,2/27/1935,1935,2,27,58,integrifolia,San Diego,North slope of Soledad Mt.,144.67,32.8442,-117.2525,644,,,WGS84,cch2,500045,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500045,SA,,3,Total,0,4,0,2,0,,,2.666666667
SD00010593,5/22/2004,2004,5,22,143,integrifolia,San Diego,"Laguna Mountains, Sunrise Highway, Kitchen Creek Truck Trail.",1562,32.8447,-116.4489,,,,WGS84,cch2,500179,FFL,Granitic with black topsoil.,http://cch2.org/portal/collections/individual/index.php?occid=500179,SA,,1,Total,2,4,3,3,5,,,3.294117647
SD00010593,5/22/2004,2004,5,22,143,integrifolia,San Diego,"Laguna Mountains, Sunrise Highway, Kitchen Creek Truck Trail.",1562,32.8447,-116.4489,,,,WGS84,cch2,500179,FFL,Granitic with black topsoil.,http://cch2.org/portal/collections/individual/index.php?occid=500179,SA,,2,Total,0,9,6,10,9,,,3.558823529
SD00010520,5/6/2011,2011,5,6,126,integrifolia,San Diego,Laguna Mountains; near Sunrise Highway about 1/4 miles S of junction with Kitchen Creek Road,1785,32.8447,-116.4486,,,,WGS84,cch2,500337,FL,Soil comosed of surface organic loam over decomposed granite base.,http://cch2.org/portal/collections/individual/index.php?occid=500337,SA,top left,1,Total,4,5,4,3,0,,,2.375
SD00010520,5/6/2011,2011,5,6,126,integrifolia,San Diego,Laguna Mountains; near Sunrise Highway about 1/4 miles S of junction with Kitchen Creek Road,1785,32.8447,-116.4486,,,,WGS84,cch2,500337,FL,Soil comosed of surface organic loam over decomposed granite base.,http://cch2.org/portal/collections/individual/index.php?occid=500337,SA,top right,2,Total,3,5,8,6,1,,,2.869565217
SD00010520,5/6/2011,2011,5,6,126,integrifolia,San Diego,Laguna Mountains; near Sunrise Highway about 1/4 miles S of junction with Kitchen Creek Road,1785,32.8447,-116.4486,,,,WGS84,cch2,500337,FL,Soil comosed of surface organic loam over decomposed granite base.,http://cch2.org/portal/collections/individual/index.php?occid=500337,SA,,3,Total,5,5,4,1,0,,,2.066666667
SD00010620,5/8/2009,2009,5,8,128,integrifolia,San Diego,"Sunrise Highway, Laguna Mountains, Crouch Valley, north side. 5.49km north east of junction of Sunrise Highway and I-8",1554,32.8536,-116.4803,,,,WGS84,cch2,500263,FFL,Open field,http://cch2.org/portal/collections/individual/index.php?occid=500263,DG,,1,Total,7,9,1,1,1,,,1.947368421
SD00010515,5/28/2015,2015,5,28,148,integrifolia,San Diego,Cleveland National Forest. Mount Laguna.,1831,32.85686,-116.42813,,,,WGS84,cch2,500327,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500327,SA,all of them were clippings,NA,,,,,,,,,#DIV/0!
SDSU06105,5/6/1990,1990,5,6,126,integrifolia,San Diego,"Found in the Laguna Mountains at 6000 feet, about 10 miles north of Interstate 8 on sunshine Highway, on raodside. Near by associates: Claytonia perfoliata, species of the families Brassicaceae Poaceae and Polemoniaceae, Quercus sp and Pinus sp.",1822.69,32.86077,-116.4217,806,,,WGS84,cch2,380510,,,http://cch2.org/portal/collections/individual/index.php?occid=380510,SA,top left,1,Total,1,2,1,2,0,,,2.666666667
SDSU06105,5/6/1990,1990,5,6,126,integrifolia,San Diego,"Found in the Laguna Mountains at 6000 feet, about 10 miles north of Interstate 8 on sunshine Highway, on raodside. Near by associates: Claytonia perfoliata, species of the families Brassicaceae Poaceae and Polemoniaceae, Quercus sp and Pinus sp.",1822.69,32.86077,-116.4217,806,,,WGS84,cch2,380510,,,http://cch2.org/portal/collections/individual/index.php?occid=380510,SA,top right,2,Total,2,3,1,1,0,,,2.142857143
SDSU06105,5/6/1990,1990,5,6,126,integrifolia,San Diego,"Found in the Laguna Mountains at 6000 feet, about 10 miles north of Interstate 8 on sunshine Highway, on raodside. Near by associates: Claytonia perfoliata, species of the families Brassicaceae Poaceae and Polemoniaceae, Quercus sp and Pinus sp.",1822.69,32.86077,-116.4217,806,,,WGS84,cch2,380510,,,http://cch2.org/portal/collections/individual/index.php?occid=380510,SA,bottom left,3,Total,0,3,1,1,0,,,2.6
SDSU06105,5/6/1990,1990,5,6,126,integrifolia,San Diego,"Found in the Laguna Mountains at 6000 feet, about 10 miles north of Interstate 8 on sunshine Highway, on raodside. Near by associates: Claytonia perfoliata, species of the families Brassicaceae Poaceae and Polemoniaceae, Quercus sp and Pinus sp.",1822.69,32.86077,-116.4217,806,,,WGS84,cch2,380510,,,http://cch2.org/portal/collections/individual/index.php?occid=380510,SA,bottom right,4,Total,1,8,0,3,0,,,2.416666667
