ID1,ID2,Latitude,Longitude,Elevation,MAT_51-80,MWMT_51-80,MCMT_51-80,TD_51-80,MAP_51-80,MSP_51-80,AHM_51-80,SHM_51-80,DD_0_51-80,DD5_51-80,DD_18_51-80,DD18_51-80,NFFD_51-80,bFFP_51-80,eFFP_51-80,FFP_51-80,PAS_51-80,EMT_51-80,EXT_51-80,MAR_51-80,Eref_51-80,CMD_51-80,RH_51-80,MAT_81-10,MWMT_81-10,MCMT_81-10,TD_81-10,MAP_81-10,MSP_81-10,AHM_81-10,SHM_81-10,DD_0_81-10,DD5_81-10,DD_18_81-10,DD18_81-10,NFFD_81-10,bFFP_81-10,eFFP_81-10,FFP_81-10,PAS_81-10,EMT_81-10,EXT_81-10,MAR_81-10,Eref_81-10,CMD_81-10,RH_81-10,Year,MAT_a*,MWMT_a*,MCMT_a*,TD_a*,MAP_a*,MSP_a*,AHM_a*,SHM_a*,DD_0_a*,DD5_a*,DD_18_a*,DD18_a*,NFFD_a*,bFFP_a*,eFFP_a*,FFP_a*,PAS_a*,EMT_a*,EXT_a*,MAR_a*,Eref_a*,CMD_a*,RH_a*
CHSC697,1897,39.655,-121.5842,143,16.2,26.4,7,19.4,760,46,34.5,578.6,30,4133,1538,875,334,60,335,275,5,-12.4,42.8,-9999,1311,932,56,16.8,26.6,7.8,18.8,831,57,32.2,470.2,25,4317,1414,950,344,45,341,297,4,-9.9,44,-9999,1296,901,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC698,1904,39.8306,-121.8106,205,16.3,26.2,7.2,19,818,53,32.2,497,29,4174,1514,896,337,57,337,281,5,-12.1,43.7,-9999,1297,909,57,16.9,26.5,8,18.5,896,64,30,412.8,25,4352,1400,973,345,43,343,300,4,-9.8,44.7,-9999,1285,882,59,1904,16.6,26,7.5,18.5,1290,121,20.6,214.4,29,4259,1503,964,344,41,344,303,5,-11.7,44,-9999,1249,745,62
CHSC699,1940,33.7086,-117.0828,450,17.3,25.5,10.6,14.9,254,22,107.6,1146.1,13,4483,1161,886,330,66,336,270,0,-12.1,46.5,-9999,1613,1363,47,18.1,26.3,11.3,15,269,20,104.6,1330.3,11,4754,996,1007,343,44,345,300,0,-8.6,48,-9999,1610,1341,49,1940,17.9,25.5,12,13.5,380,4,73.5,6841.5,10,4682,989,934,343,43,339,296,0,-12.5,46.8,-9999,1656,1394,47
CHSC700,1947,38.8917,-121.2919,51,16.1,25.5,7.1,18.4,525,29,49.8,881.1,29,4105,1520,832,338,53,337,283,3,-11.2,42.9,-9999,1317,992,57,16.8,25.9,8,17.9,587,37,45.6,695,23,4318,1373,916,347,38,343,305,3,-8.6,43.8,-9999,1309,960,59,1947,16.3,24,5.8,18.3,381,26,69.1,932.7,34,4172,1494,843,330,58,336,278,2,-11.6,43.3,-9999,1340,1005,56
CHSC70018,1996,36.9081,-119.3067,473,15.8,26.6,6.9,19.7,547,31,47.2,854.1,33,4024,1664,867,320,81,326,245,4,-14.4,43.9,17.4,1370,1011,55,16.6,27.2,7.6,19.7,603,34,44.1,795.4,28,4272,1520,990,332,64,333,269,4,-12,45.4,-9999,1366,992,57,1996,17.2,28.8,8.8,20,961,32,28.3,897.4,21,4490,1372,1086,346,43,338,295,2,-15,44.2,-9999,1400,984,58
CHSC701,1938,34.0397,-117.1933,426,17.3,25.3,10.9,14.4,297,28,92,918.2,12,4480,1125,854,345,44,346,302,0,-9,45,-9999,1502,1215,52,18.1,26,11.7,14.3,323,24,86.9,1090.3,10,4744,969,975,354,25,353,328,0,-5.6,46.6,-9999,1499,1198,54,1938,17.3,25.3,12.8,12.5,519,23,52.6,1121.8,11,4461,1126,846,345,44,345,301,1,-9.6,45.3,-9999,1503,1190,52
CHSC70378,1986,36.9408,-121.0272,197,16.1,25,7.6,17.4,208,14,125.7,1844.6,26,4095,1477,783,335,58,338,280,1,-12,42.9,-9999,1365,1160,56,16.7,25.3,8.2,17.1,230,15,115.9,1648.6,23,4282,1360,864,345,41,345,304,1,-9.4,43.4,-9999,1336,1114,59,1986,16.9,24.9,8.4,16.5,215,24,124.8,1022.8,16,4320,1207,779,352,33,345,312,1,-12.5,43.1,-9999,1339,1151,58
CHSC71117,1989,39.0558,-122.7814,422,14,23.3,6.3,17,765,33,31.4,700.3,42,3377,1975,507,295,109,307,198,9,-16.6,43.5,-9999,1320,956,50,14.4,23.5,6.7,16.8,844,40,28.9,584.6,37,3497,1865,538,310,95,315,220,8,-14.3,43.8,-9999,1298,925,53,1989,13.9,22.9,6.4,16.4,490,83,48.9,276.8,42,3342,1939,442,294,99,306,206,6,-16.5,43.9,-9999,1279,891,51
CHSC76195,1938,37.3931,-120.0078,403,15.6,26.1,7.1,19,544,31,47.1,852.9,32,3933,1689,806,317,84,324,239,4,-14.5,43.6,-9999,1365,997,54,16.3,26.7,7.8,18.9,595,36,44.2,750.3,28,4160,1551,914,332,64,333,269,3,-11.8,44.6,-9999,1338,968,57,1938,15.6,26.7,7.8,18.9,892,26,28.7,1028.1,33,3959,1750,883,316,84,322,239,7,-15.1,43.9,-9999,1360,980,54
CHSC76944,1893,39.7317,-121.8417,61,16.2,25.9,7,18.9,592,41,44.3,638.8,30,4124,1537,866,330,66,329,263,4,-12.9,43.6,16.2,1330,985,55,16.7,26.2,7.6,18.6,653,49,40.9,531.8,26,4296,1425,939,339,53,335,282,3,-10.6,44.5,-9999,1319,953,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHSC77587,1999,39.7933,-122.5911,256,16.4,27.2,6.8,20.4,565,45,46.7,610.2,31,4204,1574,976,330,67,332,265,4,-13.7,43.2,-9999,1292,953,57,16.8,27.5,7.7,19.8,633,56,42.4,489,27,4351,1473,1035,339,53,337,283,3,-11.3,44,-9999,1272,914,60,1999,16.5,25.7,7.9,17.8,497,24,53.4,1061.1,30,4250,1528,981,336,61,340,279,5,-13.3,43.6,-9999,1250,964,59
CHSC81274,2001,39.4911,-123.7897,13,11.5,13.8,8.7,5.1,911,58,23.6,237.9,27,2327,2421,29,343,44,337,293,5,-8.7,32.4,-9999,807,421,71,11.6,14.1,8.9,5.2,946,62,22.9,226.4,26,2390,2362,32,348,34,341,307,5,-6.8,32.5,-9999,788,400,73,2001,11.6,14.1,8.1,6.1,979,29,22.1,487.3,31,2406,2368,38,344,39,340,302,5,-9.5,32.6,-9999,819,514,72
CHSC83371,2002,39.8525,-122.6189,308,16.3,27.2,6.7,20.5,593,47,44.3,572.9,32,4173,1596,964,327,70,329,259,5,-14.4,43.2,-9999,1299,945,57,16.7,27.5,7.6,19.9,664,61,40.3,451.5,28,4324,1492,1026,337,57,334,277,4,-12,44.1,-9999,1281,912,59,2002,17.4,28.8,6.7,22.1,551,25,49.6,1131.3,28,4560,1406,1172,337,56,332,275,5,-14.1,43.7,-9999,1335,1097,57
CHSC88986,2000,39.8806,-121.8942,117,16.3,26.3,7,19.3,639,47,41.2,556.9,30,4183,1526,914,331,64,331,267,4,-12.8,43.8,-9999,1327,966,55,16.9,26.7,7.7,19,702,57,38.3,469,26,4361,1413,992,341,51,337,286,4,-10.4,44.8,-9999,1317,939,57,2000,16.9,26.1,8.4,17.7,679,60,39.7,432.9,22,4364,1384,978,346,45,337,292,3,-12.4,44.2,-9999,1297,918,59
CHSC90100,1991,38.9431,-122.7933,561,14.7,24.1,7,17.1,1016,40,24.3,607,36,3593,1835,610,324,81,331,250,9,-12.5,42.8,-9999,1225,841,58,15.1,24.3,7.6,16.7,1115,48,22.5,506.6,31,3719,1726,645,335,64,337,273,8,-10.2,43.1,-9999,1199,808,60,1991,14.9,24.6,7.6,16.9,740,26,33.7,950.1,33,3658,1784,634,324,82,340,258,7,-12.6,43.2,-9999,1185,885,59
CHSC90532,1997,39.1625,-122.615,495,14.6,24.2,6.6,17.6,824,31,29.8,773.8,39,3577,1880,625,314,91,325,234,9,-14.3,42.7,-9999,1250,895,56,15,24.4,7.3,17.1,924,41,27,597.9,34,3702,1766,657,327,75,332,257,7,-12,43.1,-9999,1224,856,58,1997,15.5,24.5,7.5,17,844,47,30.3,521.1,29,3877,1599,685,336,57,336,278,7,-14.1,43.1,-9999,1224,948,60
CHSC9270,1971,39.8919,-121.9189,92,16.4,26.4,7,19.4,586,47,45,565.9,30,4188,1524,917,330,65,330,265,4,-12.9,43.8,-9999,1333,987,55,16.9,26.7,7.7,19.1,644,56,41.8,477.9,26,4366,1412,996,340,52,336,284,3,-10.6,44.9,-9999,1323,954,57,1971,15.7,27.1,4.9,22.2,388,53,66.2,510.3,39,4001,1718,883,316,80,318,239,5,-12.6,44.2,-9999,1307,1046,55
CHSC97984,2005,40.8336,-123.7011,1268,10.4,19.3,3.3,16.1,2509,234,8.1,82.7,111,2298,2960,186,262,137,309,172,126,-19.7,38.8,16.6,962,425,62,10.9,20.1,3.7,16.4,2584,248,8.1,80.9,96,2432,2823,229,277,127,313,187,102,-16.9,39.6,-9999,963,422,63,2005,11.2,21.6,4.9,16.8,2762,388,7.7,55.7,74,2485,2742,268,293,111,311,200,57,-19.8,39.2,9.1,948,418,65
CLARK-A1045-560,1977,34.2845,-117.1941,1509,11.8,21.4,4.4,17,540,56,40.5,382,76,2740,2556,308,266,130,306,175,15,-19.9,38.9,18.9,1195,827,56,12.6,21.7,5,16.7,608,49,37.2,444.5,64,2958,2348,365,287,114,314,200,13,-17.3,40.4,17.6,1196,832,59,1977,12.3,21.6,4.3,17.3,551,159,40.4,135.5,66,2849,2425,330,274,146,307,161,15,-20.5,39.2,-9999,1198,893,56
CLARK-A1528-2987,1947,33.9996,-117.2317,541,17.2,25.1,10.9,14.2,309,30,87.9,841.8,12,4419,1162,833,348,43,350,307,1,-7.9,44.9,16.4,1469,1172,54,17.9,25.9,11.7,14.2,333,26,83.9,999.4,10,4684,1000,944,357,23,356,334,0,-4.6,46.4,-9999,1464,1162,56,1947,17.2,24.9,10.3,14.6,148,19,184.5,1291.1,13,4441,1130,821,343,42,348,306,1,-8.6,45.2,-9999,1502,1353,52
CLARK-A1528-548,1937,33.9761,-117.2899,748,16.7,24.9,10.5,14.4,298,31,89.7,793.4,14,4269,1259,776,347,44,349,306,1,-8.2,44.7,-9999,1424,1140,55,17.5,25.7,11.2,14.5,319,27,86.3,939.7,12,4533,1091,879,356,23,356,333,0,-4.8,46.2,-9999,1418,1129,58,1937,16.7,25.5,4.3,21.1,424,18,62.8,1439.5,34,4341,1378,883,333,62,342,280,5,-8.8,45,-9999,1445,1173,55
CLARK-A1528-5660,1952,34.0076,-117.2567,466,17.3,25.1,11.1,14,293,27,93.2,919.4,12,4456,1125,839,347,42,349,307,0,-8.1,45.1,16.5,1484,1200,53,18,25.9,11.8,14.1,315,24,89,1097.4,10,4726,970,954,356,23,356,333,0,-4.7,46.7,-9999,1480,1185,55,1952,16.6,25.6,8.9,16.7,431,24,61.8,1058.3,20,4260,1389,864,336,49,348,299,2,-8.8,45.4,-9999,1471,1159,53
CLARK-A1656-623,1978,33.5615,-116.5704,1513,13.4,22.6,6.3,16.3,358,62,65.3,364.1,45,3200,2116,438,289,117,316,199,4,-17.8,40.9,19.9,1298,960,54,14.2,23.1,7.5,15.6,399,59,60.6,389.4,36,3438,1909,508,310,96,326,230,3,-14.6,42.4,18.6,1293,958,57,1978,13.5,23.1,5.2,17.9,783,41,30,564.9,51,3271,2122,489,300,109,325,216,8,-17.9,41.2,-9999,1291,931,57
CLARK-A1703-30,1966,33.9669,-117.347,295,17.6,25,11.4,13.6,241,18,114.2,1401.3,11,4546,1048,853,346,42,346,305,0,-8.5,45.6,16.8,1526,1286,51,18.3,25.8,12,13.8,258,16,109.9,1633.1,9,4824,897,981,355,23,353,330,0,-5,47.1,-9999,1523,1265,53,1966,17.9,26,10.4,15.5,177,6,157.9,4212.9,12,4688,998,936,344,39,345,305,0,-9.1,45.9,-9999,1552,1404,51
CSUSB118,1966,33.08,-116.6414,1131,14.1,23,7.2,15.8,594,65,40.6,355.2,35,3408,1920,489,310,100,324,225,4,-14.5,42.3,18.1,1341,900,55,14.9,23.6,8.4,15.2,642,58,38.8,407,27,3664,1708,567,329,73,336,263,3,-10.9,43.8,-9999,1335,908,58,1966,14.4,23.6,6,17.6,480,34,50.7,692.7,41,3524,1862,531,309,90,324,234,6,-14,42.6,19.6,1361,1034,55
CSUSB120,1965,33.8294,-117.4665,386,17.2,24.6,11.3,13.3,288,19,94.3,1269.5,11,4411,1110,783,347,44,348,305,0,-8.2,45.7,17,1510,1233,51,18,25.4,12.1,13.3,303,17,92.3,1464.4,9,4696,943,898,356,22,356,334,0,-4.5,47.2,-9999,1505,1219,54,1965,16.8,25.4,11.1,14.3,363,22,73.9,1159.8,12,4294,1152,708,348,39,349,310,0,-8.8,46.1,-9999,1464,1204,53
CSUSB122,1966,33.9407,-117.3565,370,17.4,25,11.2,13.8,247,20,110.8,1233.1,11,4489,1086,831,346,43,346,303,0,-8.6,45.7,16.8,1514,1267,51,18.2,25.8,11.9,13.9,263,18,107.2,1439.6,9,4763,931,956,355,24,353,329,0,-5.2,47.2,-9999,1510,1247,54,1966,17.7,25.9,10.3,15.6,182,7,152.2,3763,13,4630,1033,910,344,41,345,304,0,-9.2,46,19.7,1539,1391,51
CSUSB123,1975,33.7473,-117.1146,514,17.1,25.3,10.4,14.9,267,23,101.5,1086.1,14,4401,1200,843,332,65,338,273,1,-11.7,46,18,1571,1311,48,17.9,26.1,11.2,14.9,283,21,98.5,1248.5,11,4671,1035,961,345,42,346,304,0,-8.2,47.6,-9999,1567,1285,51,1975,16.4,24.6,11.1,13.5,216,10,122.1,2491.2,16,4151,1352,746,322,83,332,249,1,-12.1,46.3,-9999,1531,1288,48
CSUSB2020,1979,34.2478,-117.2645,1384,12.5,22.3,5,17.4,701,62,32.1,358.6,65,2948,2385,382,278,121,310,189,15,-18.7,39.4,-9999,1206,809,57,13.3,22.6,5.6,17,784,53,29.7,428.9,54,3174,2186,450,298,104,318,214,13,-16.1,40.9,-9999,1205,814,60,1979,12.6,22,2.7,19.3,851,45,26.6,493.7,83,3036,2400,435,274,117,314,197,52,-19.3,39.7,-9999,1214,914,57
GH93110,2006,34.4731,-117.1246,934,15.7,26.6,6.7,19.9,139,23,185.5,1159.1,35,3999,1707,867,293,99,313,214,1,-18.3,44.2,-9999,1496,1359,49,16.4,26.8,7.1,19.7,159,20,165.7,1351,30,4225,1560,972,308,85,320,234,1,-15.7,46,-9999,1501,1342,51,2006,16.7,29.2,7.5,21.7,89,8,299.2,3871.6,30,4357,1594,1123,299,97,309,212,0,-18.9,44.6,-9999,1538,1454,49
GMDRC3694,2005,34.8081,-115.6695,1305,16.4,28,6.8,21.2,176,62,150.2,451.1,35,4249,1639,1054,329,68,332,264,1,-12.7,42.3,-9999,1287,1111,62,16.9,28.1,7.1,21.1,200,60,134,472,31,4408,1544,1129,335,61,333,272,1,-10.7,43.3,-9999,1298,1098,63,2005,16.8,29.3,7.9,21.4,294,75,91.3,392.9,29,4405,1536,1119,343,54,341,287,3,-15.1,42.4,-9999,1261,1018,65
GMDRC4298,2010,34.7845,-115.6598,1334,16.3,27.8,6.7,21.1,176,63,149,443.7,36,4212,1662,1034,329,68,332,264,1,-12.7,42.1,-9999,1271,1096,63,16.7,28,7,21,201,60,132.9,465,32,4368,1566,1109,334,61,333,272,1,-10.8,43,-9999,1283,1081,64,2010,16.2,29.2,7,22.3,317,18,82.7,1598.5,34,4203,1738,1099,336,70,335,265,3,-15.2,42.2,-9999,1228,1018,66
GMDRC7692,2015,34.7848,-115.664,1390,16.1,27.7,6.6,21,180,64,144.9,430.2,37,4168,1686,1011,329,68,332,264,1,-12.7,41.8,-9999,1251,1071,64,16.6,27.8,6.9,20.9,206,62,129.4,451.2,33,4323,1588,1085,335,61,333,272,1,-10.8,42.8,-9999,1262,1056,64,2015,17.5,28.6,6.1,22.5,265,73,104.1,392.9,27,4646,1405,1233,343,55,338,283,1,-15.2,42,-9999,1243,965,67
GMDRC7800,2015,34.7814,-115.6522,1347,16.2,27.8,6.7,21.1,175,63,150.1,444.5,36,4204,1667,1030,329,68,332,264,1,-12.8,42,-9999,1269,1093,63,16.7,28,6.9,21,199,60,133.9,465.8,33,4360,1571,1105,334,61,333,272,1,-10.8,43,-9999,1280,1080,64,2015,17.6,28.7,6.1,22.6,257,72,107.6,400.7,27,4683,1387,1255,343,55,337,282,1,-15.3,42.2,-9999,1262,994,66
GMDRC9674,2017,34.8056,-115.6714,1356,16.2,27.8,6.7,21.1,179,64,146.4,437.2,36,4203,1666,1029,329,68,332,264,1,-12.7,42,-9999,1267,1087,63,16.7,28,7,21,204,61,130.7,457.7,32,4359,1569,1104,334,61,333,272,1,-10.7,43,-9999,1278,1073,64,2017,17.9,29.7,6.4,23.3,213,94,131.3,316.9,26,4780,1296,1271,350,40,344,303,3,-15.2,42.2,-9999,1273,1076,66
GMDRC9754,2017,34.8094,-115.6556,1297,16.3,27.9,6.7,21.2,175,62,150.7,451.1,35,4231,1650,1043,328,69,331,262,1,-12.9,42.3,-9999,1290,1115,62,16.8,28.1,7,21.1,199,60,134.5,471.5,32,4388,1555,1119,334,62,333,271,1,-10.9,43.3,-9999,1301,1102,63,2017,18,29.8,6.4,23.3,207,91,135.3,325.9,25,4811,1280,1287,350,41,343,302,3,-15.3,42.4,-9999,1298,1102,65
GMDRC995,2001,34.8192,-115.6475,1270,16.3,27.9,6.7,21.2,173,61,152.1,454.6,36,4225,1655,1040,327,70,331,260,1,-13.1,42.3,-9999,1301,1128,62,16.8,28.1,6.9,21.2,197,59,135.6,474,32,4382,1558,1116,332,63,332,269,1,-11.1,43.3,-9999,1312,1113,62,2001,17.3,28.3,6,22.3,203,38,134,743.3,42,4602,1588,1324,327,69,330,261,2,-15.6,42.5,-9999,1347,1169,63
HREC492,1953,38.989,-123.0797,300,14.5,22.3,7.6,14.8,915,39,26.7,566.7,30,3489,1769,465,317,89,319,230,7,-13.3,43.4,-9999,1307,910,52,14.8,22.6,7.8,14.7,981,46,25.3,491.6,27,3589,1684,491,328,74,326,251,6,-11,43.6,-9999,1285,884,54,1953,14.5,22.6,8.7,13.9,783,54,31.2,414.9,24,3452,1748,430,323,93,327,234,7,-13.5,43.7,-9999,1269,892,53
HREC495,1952,38.989,-123.0797,300,14.5,22.3,7.6,14.8,915,39,26.7,566.7,30,3489,1769,465,317,89,319,230,7,-13.3,43.4,-9999,1307,910,52,14.8,22.6,7.8,14.7,981,46,25.3,491.6,27,3589,1684,491,328,74,326,251,6,-11,43.6,-9999,1285,884,54,1952,14.2,23.1,5.8,17.3,1043,36,23.2,648.1,42,3443,1901,501,315,83,324,240,15,-13.5,43.7,-9999,1287,997,54
HSC13579,1928,39.1364,-122.7705,1158,13.2,22.7,5.9,16.8,1494,44,15.5,512.2,54,3133,2210,454,318,86,332,246,26,-12.8,39.6,17.3,1049,674,65,13.6,22.9,6.7,16.2,1652,54,14.3,423.1,46,3241,2096,480,331,68,338,271,22,-10.4,39.9,15.1,1015,629,68,1928,13.6,22.9,5.8,17.1,1463,12,16.2,1973.4,48,3266,2078,480,324,75,332,257,16,-12.7,40.1,-9999,1084,778,64
HSC13581,1962,41.0406,-124.1148,63,11.2,14.4,7.8,6.5,1273,121,16.6,118.4,33,2251,2527,34,337,56,332,276,10,-10.3,32.2,-9999,754,321,72,11.5,15,8.1,6.9,1290,129,16.7,116,30,2365,2415,41,342,45,334,289,9,-7.8,32.8,-9999,756,314,73,1962,11.2,14.6,6.9,7.6,1209,108,17.5,135.1,34,2262,2518,35,337,55,339,283,10,-11.3,32.6,-9999,753,342,72
HSC13584,1930,40.4433,-123.6821,757,11.6,19.5,5.1,14.4,1660,125,13,155.3,64,2581,2533,202,286,125,313,188,35,-17.1,39.3,-9999,1062,588,58,12.1,20.2,6,14.1,1738,137,12.7,146.7,55,2713,2410,242,301,112,319,207,29,-14.2,39.8,-9999,1059,574,60,1930,11.5,19,3.3,15.7,1395,109,15.4,174.4,68,2539,2542,163,278,131,309,179,31,-17.1,39.5,-9999,1072,618,56
HSC13590,1948,40.8743,-123.733,1435,10.3,19.3,3.1,16.1,2769,263,7.3,73.3,115,2278,2988,184,272,130,312,182,146,-18.7,38.7,15,931,384,64,10.8,20,3.5,16.5,2839,276,7.3,72.4,100,2409,2855,226,286,119,316,197,119,-15.8,39.5,13.2,931,398,66,1948,9.3,18.4,0.8,17.6,3145,464,6.1,39.7,167,2085,3299,145,251,133,306,173,263,-18.9,39.1,-9999,880,282,65
HSC13591,1964,33.7854,-117.4947,297,17.4,24.8,11.5,13.3,288,16,95.2,1532.4,11,4497,1062,820,347,42,348,305,0,-8.3,45.7,-9999,1533,1253,51,18.2,25.6,12.4,13.2,302,15,93.6,1745.4,8,4783,898,940,357,21,355,334,0,-4.6,47.2,-9999,1528,1239,53,1964,16.9,24.7,10.9,13.9,191,14,140.8,1738.5,12,4325,1197,778,340,56,347,291,0,-8.8,46.1,-9999,1522,1358,51
HSC13594,1964,39.1379,-122.9099,407,13.7,22.7,6.1,16.6,812,39,29.1,588.8,45,3254,2044,443,283,117,298,181,11,-17.8,43.5,-9999,1338,957,48,14,22.8,6.4,16.5,888,46,27,498,40,3358,1947,468,298,105,305,200,9,-15.5,43.8,-9999,1316,927,50,1964,13.2,22.3,5.2,17.2,820,31,28.3,712.7,50,3124,2158,401,265,135,288,153,9,-17.6,43.9,-9999,1346,1075,46
HSC13595,1930,38.7003,-122.6051,428,14.9,23.6,7.4,16.2,1073,37,23.2,641.9,32,3640,1746,585,331,72,336,264,9,-11.4,42.5,-9999,1247,858,58,15.3,23.9,8.1,15.8,1180,45,21.5,526.6,27,3790,1622,631,341,54,343,289,7,-9,43,-9999,1229,832,60,1930,14.8,23,7,16.1,790,39,31.4,586,29,3611,1685,505,327,80,332,252,6,-11.7,43,-9999,1258,864,55
HSC13597,1928,39.1758,-122.7293,675,14.3,23.9,6.5,17.4,1013,41,24,579,42,3482,1956,595,319,87,331,243,12,-13.1,41.7,-9999,1183,804,59,14.7,24,7.2,16.8,1127,52,21.9,465.1,36,3596,1847,624,331,70,337,267,10,-10.6,42.1,-9999,1152,762,62,1928,14.7,24.1,6.3,17.7,960,10,25.8,2315,37,3625,1832,630,325,77,330,253,7,-12.8,42.1,-9999,1220,913,59
HSC13602,1963,36.5703,-121.7617,167,13.8,17.2,9.8,7.3,449,19,53,881,18,3148,1724,134,337,64,336,272,1,-9.6,37.7,-9999,1155,819,58,14.2,17.8,10.2,7.6,490,22,49.4,811.4,16,3316,1589,166,345,47,342,295,1,-7.7,38.5,-9999,1157,800,59,1963,13.7,16.8,8.5,8.3,529,19,44.8,891.7,19,3123,1769,142,330,64,340,276,2,-10.6,38.1,-9999,1135,699,58
HSC23559,1970,40.8581,-123.468,547,12.8,22,4.7,17.4,1211,91,18.8,241.9,63,3003,2302,388,285,122,307,185,26,-17.6,43,-9999,1220,784,53,13.4,22.7,5.5,17.3,1258,96,18.6,236,53,3182,2155,453,302,107,314,207,20,-14.4,44.2,-9999,1226,783,54,1970,12.9,22.6,3.7,18.9,1507,43,15.2,527.7,59,3039,2281,410,285,130,290,160,19,-17.5,43.5,-9999,1255,919,52
HSC27545,1973,40.8499,-123.4799,308,13.2,22.4,5,17.4,1114,83,20.9,271.3,56,3148,2181,434,289,120,308,188,20,-17.2,43.9,-9999,1264,836,51,13.8,23.2,5.8,17.4,1157,88,20.6,262.7,47,3328,2037,507,305,105,315,211,15,-14,45.1,-9999,1271,835,53,1973,13.2,22.5,4.1,18.4,1372,70,16.9,320.4,60,3152,2194,440,294,111,307,196,37,-17.1,44.4,-9999,1275,915,52
HSC32387,1974,41.2795,-124.0082,463,11.9,16.4,7.4,9,2163,212,10.1,77.5,35,2546,2321,84,323,84,327,243,18,-12.6,35.5,-9999,925,368,63,12.3,17.1,8.3,8.8,2172,217,10.3,78.9,31,2672,2199,102,330,71,331,260,15,-9.9,36.3,-9999,929,368,64,1974,11.9,16.7,7.1,9.6,1987,80,11,208.2,37,2563,2325,97,317,94,319,225,28,-13.4,35.9,-9999,949,517,62
HSC32847,1973,39.6114,-123.1794,730,13.5,22.6,6,16.6,1181,63,19.9,360.4,49,3226,2111,469,306,103,324,221,17,-14.7,41.9,-9999,1201,784,56,13.9,23,6.9,16.1,1281,77,18.6,300,43,3325,2023,501,319,89,330,242,15,-12.1,42.3,-9999,1182,749,59,1973,13.5,22.9,4.7,18.2,1670,52,14.1,443.1,57,3246,2135,482,314,94,325,231,39,-14.4,42.3,-9999,1205,883,59
HSC34570,1975,38.8423,-122.7494,731,13.7,22.7,6.6,16.1,1402,51,16.9,445.9,43,3279,2034,468,323,82,335,253,17,-12.1,40.7,-9999,1110,700,62,14.2,23,7.2,15.8,1537,63,15.7,364.5,37,3410,1916,504,335,64,341,277,14,-9.7,41.1,-9999,1084,662,65,1975,13.1,21.8,6.1,15.7,1375,13,16.8,1735.4,51,3078,2219,420,310,93,329,235,24,-12.3,41.2,-9999,1067,721,63
HSC34960,1975,40.5156,-123.617,789,11.3,19.4,4.4,15,1646,124,13,157.1,76,2511,2648,208,264,136,299,163,46,-19.8,41.3,-9999,1105,621,54,11.8,20.1,5.4,14.8,1723,135,12.7,149.1,65,2652,2515,249,280,125,305,180,37,-17,42,-9999,1106,610,56,1975,10.5,18.8,4.1,14.7,1897,56,10.8,336.9,100,2319,2907,187,245,146,298,152,98,-19.7,41.6,-9999,1073,691,54
HSC35029,1975,40.5156,-123.617,789,11.3,19.4,4.4,15,1646,124,13,157.1,76,2511,2648,208,264,136,299,163,46,-19.8,41.3,-9999,1105,621,54,11.8,20.1,5.4,14.8,1723,135,12.7,149.1,65,2652,2515,249,280,125,305,180,37,-17,42,-9999,1106,610,56,1975,10.5,18.8,4.1,14.7,1897,56,10.8,336.9,100,2319,2907,187,245,146,298,152,98,-19.7,41.6,-9999,1073,691,54
HSC35256,1975,39.0463,-123.0093,759,14,23,6.8,16.2,1030,41,23.3,566.4,40,3357,1981,502,324,83,333,251,11,-11.8,41.7,-9999,1157,784,60,14.3,23.2,7.1,16.1,1122,49,21.6,477.3,36,3456,1891,528,334,66,339,273,9,-9.4,41.9,-9999,1129,751,63,1975,13.3,22.1,6.4,15.7,1117,15,20.9,1476.2,49,3151,2172,455,311,97,327,231,16,-11.9,42,-9999,1117,782,61
HSC35261,1975,40.8474,-123.4762,491,12.9,22.1,4.8,17.3,1185,89,19.3,249.2,61,3042,2266,400,287,121,308,187,23,-17.4,43.2,-9999,1228,794,52,13.5,22.8,5.6,17.2,1231,94,19.1,242.2,51,3220,2121,466,303,107,315,209,18,-14.2,44.4,-9999,1234,792,54,1975,12.1,21.4,4.5,17,1350,41,16.4,526.4,76,2816,2520,376,269,136,306,169,38,-17.2,43.7,-9999,1190,810,53
HSC37202,1975,39.0416,-122.9822,487,14.4,23.7,6.7,16.9,854,34,28.6,694.3,38,3507,1889,568,311,97,322,225,9,-14.1,43.3,-9999,1293,925,53,14.7,23.9,7.1,16.8,927,41,26.7,585.6,34,3611,1797,597,323,82,329,246,8,-11.8,43.6,-9999,1269,896,56,1975,13.7,22.8,6.3,16.4,888,13,26.7,1796.5,45,3298,2077,519,297,110,318,208,11,-14.2,43.7,-9999,1252,895,54
